lga_id,school_id,school_name,school_type,category,lat,long
18,68,ARCH BISHOP PATTERSON SEMINARY SCHOOL,PRIVATE,Secondary,,
18,69,BISHOP ANTHONY NKWOKA GRAMMAR SCHOOL,PRIVATE,Secondary,,
18,70,CHUKWUNONYE SECONDARY SCHOOL,PRIVATE,Secondary,,
18,71,DEGREAT MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
18,72,DESTINY SECONDARY SCHOOL,PRIVATE,Secondary,,
18,73,DIVINE MERCY SECONDARY SCHOOL,PRIVATE,Secondary,,
18,74,ENCRISTO COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
18,75,FR. TANSI SECONDARY SCHOOL,PRIVATE,Secondary,,
18,76,FRANKLIN INT'L SECONDRY SCHOOL,PRIVATE,Secondary,,
18,77,GEORGE NWALUE COMPREHENSIVE SCHOOL,PRIVATE,Secondary,,
18,78,HOLY ROSARY GIRLS COLLEGE,PRIVATE,Secondary,,
18,79,IMMANUEL INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
18,80,INTERNATIONAL MODEL COMPREHENSIVE SECONDAR SCHOOL,PRIVATE,Secondary,,
18,81,IWENE TANSI SECONDARY SCHOOL,PRIVATE,Secondary,,
18,82,MADONNA SECONDARY SCHOOL,PRIVATE,Secondary,,
18,83,MATER DEI SECONDARY SCHOOL,PRIVATE,Secondary,,
18,84,MATER DEI SECONDARY SCHOOL,PRIVATE,Secondary,,
18,85,MATER DEI SECONDARY SCHOOL,PRIVATE,Secondary,,
18,86,MATER MISERICODA SECONDARY SCHOOL,PRIVATE,Secondary,,
18,87,MATER MISERICODA SECONDARY SCHOOL,PRIVATE,Secondary,,
18,88,MICHEAL TANSI SECONDARY SCHOOL,PRIVATE,Secondary,,
18,89,NWAFOR ORIZU DEMONSTRATION SECONDARY SCHOOL,PRIVATE,Secondary,,
18,90,POPE JOHN PAUL SECONDARY SCHOOL,PRIVATE,Secondary,,
18,91,PRIME FOUNDATION SECONDARY SCHOOL,PRIVATE,Secondary,,
18,92,SMART STARS INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
18,93,ST JOHN VIANNEY SCIENCE COLLEGE,PRIVATE,Secondary,,
18,94,ST. JOSEPH MEMORIAL HIGH SCHOOL,PRIVATE,Secondary,,
18,95,SUCCESS INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
18,96,UNIVERSAL SECONDARY SCHOOL,PRIVATE,Secondary,,
18,97,VIRGIN MARY CONVENT,PRIVATE,Secondary,,
18,98,WISDOM CHRISTIAN SECONDARY SCHOOL,PRIVATE,Secondary,,
18,99,ZION MISSION SECONDARY SCHOOL,PRIVATE,Secondary,,
2,100,AHS OROMA ETITI,PUBLIC,Secondary,,
2,101,CCSS NZAM,PUBLIC,Secondary,,
2,102,CKC UMUEM,PUBLIC,Secondary,,
2,103,CSS IFITE ANAM MMIATA,PUBLIC,Secondary,,
2,104,CSS IGBEDOR,PUBLIC,Secondary,,
2,105,CSS OWELLE,PUBLIC,Secondary,,
2,106,CSS UMUEZE ANAM,PUBLIC,Secondary,,
2,107,UCSS INOMA AKATOR,PUBLIC,Secondary,,
2,108,CHRIST THE KING COLLEGE,PRIVATE,Secondary,,
2,109,CROWTHER MEMORIAL COLLEGE,PRIVATE,Secondary,,
2,110,FR. AMADI MEM. COLLEGE,PRIVATE,Secondary,,
2,111,FR. OHAI MEMORIAL MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
2,112,GREAT SAILOR INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
2,113,MADONNA SECONDARY SCHOOL,PRIVATE,Secondary,,
2,114,OUR LADY OF LOURDES COLLEGE,PRIVATE,Secondary,,
9,115,AGULU GRAM. SCH. AGULU,PUBLIC,Secondary,,
9,116,BUBENDORFF M.G.S. ADAZI-NNUKWU,PUBLIC,Secondary,,
9,117,COMM HIGH SCH. AKWAEZE,PUBLIC,Secondary,,
9,118,COMM. HIGH SCH. ADAZI,PUBLIC,Secondary,,
9,119,COMM. HIGH SCH. AGULUZIGBO,PUBLIC,Secondary,,
9,120,COMM. SEC. SCH. ADAZI-NNUKWU,PUBLIC,Secondary,,
9,121,COMM. SEC. SCH. AGULU,PUBLIC,Secondary,,
9,122,COMM. SEC. SCH. ICHIDA,PUBLIC,Secondary,,
9,123,COMM. SEC. SCH. OBELEDU,PUBLIC,Secondary,,
9,124,FLORA A.M.C SEC.SCH. NENI,PUBLIC,Secondary,,
9,125,LAKE-CITY SEC. SCH. NRI,PUBLIC,Secondary,,
9,126,LORETTO SPE. SEC. SCH. ADAZI NNUKWU,PUBLIC,Secondary,,
9,127,OJIAKO MEM0 GRAM SCH. ADAZI-ANI,PUBLIC,Secondary,,
9,128,REGAL SEC. SCH. NRI,PUBLIC,Secondary,,
9,129,ROSA MYSTICA HIGH SCHOOL AGULU,PUBLIC,Secondary,,
9,130,UNION SEC. SCH. AGULU,PUBLIC,Secondary,,
9,131,ALPHA STAR SECONDARY SCHOOL,PRIVATE,Secondary,,
9,132,CAPITOL SECONDARY SCHOOL,PRIVATE,Secondary,,
9,133,CHUKWUDOZIE COMMERCIAL INSTITUTE,PRIVATE,Secondary,,
9,134,HOLY QUEEN SECONDARY SCHOOL,PRIVATE,Secondary,,
9,135,MATECO COLLEGE,PRIVATE,Secondary,,
9,136,PIONEER PRECIOUS AND PECULIAR INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
9,137,ST. ALBART THE GREAT SECONDART SCHOOL,PRIVATE,Secondary,,
9,138,ST. ANTHONYS’CATHOLIC COMPREHENSIVE INSTITUTE,PRIVATE,Secondary,,
9,139,ST. AUGUSTINE SECONDARY SCHOOL,PRIVATE,Secondary,,
9,140,ST. JOHN’S VOCATIONAL INSTITUTE,PRIVATE,Secondary,,
15,141,COMM. SEC. SCH. ACHALLA,PUBLIC,Secondary,,
15,142,COMM. SEC. SCH. AMANSEA,PUBLIC,Secondary,,
15,143,COMM. SEC. SCH. AMANUKE,PUBLIC,Secondary,,
15,144,COMM. SEC. SCH. AWBA OFEMILI,PUBLIC,Secondary,,
15,145,COMM. SEC. SCH. EBENEBE,PUBLIC,Secondary,,
15,146,COMM. SEC. SCH. ISUANIOCHA,PUBLIC,Secondary,,
15,147,COMM. SEC. SCH. MGBAKWU,PUBLIC,Secondary,,
15,148,COMM. SEC. SCH. URUM,PUBLIC,Secondary,,
15,149,FLORA A.M.C SEC.SCH. NENI,PUBLIC,Secondary,,
15,150,ANEROBI INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
15,151,CHRIST THE KING COLLEGE,PRIVATE,Secondary,,
15,152,FAVOUR OF GRACE INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
15,153,GLOBEX SPRING INT'L HIGH SCHOOL,PRIVATE,Secondary,,
15,154,HANDMAIDS GIRLS SECONDARY SCHOOL,PRIVATE,Secondary,,
15,155,HOLY SPIRIT SECONDARY SCHOOL,PRIVATE,Secondary,,
15,156,NWOKIKE MEMORIAL SCHOOL OF EXCELLENCE,PRIVATE,Secondary,,
15,157,PETRAM CHRISTUM SECONDARY SCHOOL,PRIVATE,Secondary,,
15,158,ROYAL OF COMMERCE COLLEGE,PRIVATE,Secondary,,
15,159,SEAT OF WISDOM SECONDARY SCHOOL,PRIVATE,Secondary,,
15,160,ST JOHN BOSCO SEMINARY SCHOOL,PRIVATE,Secondary,,
15,161,ST. JOHN BOSCO SEMINARY,PRIVATE,Secondary,,
15,162,TRUE COVENANT OF GOD SECONDARY SCHOOL,PRIVATE,Secondary,,
20,163,CAPITAL CITY SEC. SCH. AWKA,PUBLIC,Secondary,,
20,164,COMM. SEC. SCH. AGULU AWKA,PUBLIC,Secondary,,
20,165,COMM. SEC. SCH. AMAWBIA,PUBLIC,Secondary,,
20,166,COMM. SEC. SCH. ISIAGU,PUBLIC,Secondary,,
20,167,COMM. SEC. SCH. MBAUKWU,PUBLIC,Secondary,,
20,168,COMM. SEC. SCH. OKPUNO,PUBLIC,Secondary,,
20,169,COMM. SEC. SCH UMUOKPU,PUBLIC,Secondary,,
20,170,EMEKA AGHASILI HIGH SCH. NISE,PUBLIC,Secondary,,
20,171,EZEIKE HIGH SCH. NIBO,PUBLIC,Secondary,,
20,172,EZI-AWKA COMM. SEC. SCH. AWKA,PUBLIC,Secondary,,
20,173,GIRLS' SEC. SCH. AWKA,PUBLIC,Secondary,,
20,174,HOLY CROSS HIGH SCH. UMUAWULU/MBAUKWU,PUBLIC,Secondary,,
20,175,IGWEBUIKE GRAMMER SCH. AWKA,PUBLIC,Secondary,,
20,176,KENNETH DIKE MEM. SEC. SCH. AWKA,PUBLIC,Secondary,,
20,177,NNEOMA COMM. SEC. SCH. NIBO,PUBLIC,Secondary,,
20,178,ST. JOHN SEC. SCH. AWKA,PUBLIC,Secondary,,
20,179,"STATE MODEL JUNIOR SEC. SCH., IYIAGU II AWKA",PUBLIC,Secondary,,
20,180,UNION SEC. SCH. AMAWBIA,PUBLIC,Secondary,,
20,181,UNION SEC. SCH. UMUAWULU,PUBLIC,Secondary,,
20,182,ALL SAINTS SECONDARY SCHOOL,PRIVATE,Secondary,,
20,183,BISHOP CROWTHER JUNIOR SEMINARY,PRIVATE,Secondary,,
20,184,BLOSSOM FOUNT COLLEGE,PRIVATE,Secondary,,
20,185,BRIGHT STAR SECONDARY SCHOOL,PRIVATE,Secondary,,
20,186,BRIGHTER HIGHT SECONDARY SCHOOL,PRIVATE,Secondary,,
20,187,BRITISH SPRING COLLEGE,PRIVATE,Secondary,,
20,188,CANDY INT'L COLLEGE,PRIVATE,Secondary,,
20,189,CITADEL MODEL COLLEGE,PRIVATE,Secondary,,
20,190,CLIMAX VOCATIONAL INSTITUTE,PRIVATE,Secondary,,
20,191,DESTINY COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,192,DIFFERENTIAL COLLEGE,PRIVATE,Secondary,,
20,193,DIVINE MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
20,194,DIVINE VOCATIONAL INSTITUTE,PRIVATE,Secondary,,
20,195,EAGLE POEWR OF EXCELLENCE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,196,ENZY ROYAL COLLEGE,PRIVATE,Secondary,,
20,197,FIDELIS NWABUEZE INT’L HIGH SCHOOL,PRIVATE,Secondary,,
20,198,FIRM FOUNDATION SECONDARY SCHOOL,PRIVATE,Secondary,,
20,199,FLORA FIELD COLLEGE,PRIVATE,Secondary,,
20,200,GIFT OF GOD INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,201,GOLDEN CROWN SECONDARY SCHOOL,PRIVATE,Secondary,,
20,202,GRAN HERMANO ACADEMY SECONDARY SCHOOL,PRIVATE,Secondary,,
20,203,GREAT GOD'S FUTURE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,204,HEZ DIKE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,205,HIS PROMISE SCHOOL OF VOCATIONAL STUDIES,PRIVATE,Secondary,,
20,206,HOLY GHOST ACADEMY SECONDARY SCHOOL,PRIVATE,Secondary,,
20,207,IDAL COLLEGE,PRIVATE,Secondary,,
20,208,JOSE MARIA SECONDARY SCHOOL,PRIVATE,Secondary,,
20,209,JUPAVI INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,210,KABE COLLEGE,PRIVATE,Secondary,,
20,211,KAUROS INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,212,KINGDOM HERITAGE MODEL SCHOOL,PRIVATE,Secondary,,
20,213,KINGDOM HERITAGE MODEL SCHOOL,PRIVATE,Secondary,,
20,214,KINGS AND QUEENS COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,215,KINGS AND QUEENS SECONDARY SCHOOL,PRIVATE,Secondary,,
20,216,KINGS INT'L COLLEGE,PRIVATE,Secondary,,
20,217,KROSA SECONDARY SCHOOL,PRIVATE,Secondary,,
20,218,LAND OF GOSHEN INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,219,MARY SUMNER VOCATIONAL INSTITUTE,PRIVATE,Secondary,,
20,220,MARY SUMNER VOCATIONAL INSTITUTION,PRIVATE,Secondary,,
20,221,MASTER'S SECONDARY SCHOOL,PRIVATE,Secondary,,
20,222,MODEL COMP. SECONDARY SCHOOL,PRIVATE,Secondary,,
20,223,NATIONAL COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,224,NETHERLANDS INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,225,NNAMDI AZIKIWE UNIVERSITY HIGH SCHOOL,PRIVATE,Secondary,,
20,226,NWAFOR ORIZU COLLEGE,PRIVATE,Secondary,,
20,227,NWANNO NWIMOH MEMORIAL SECONDARY SCHOOL,PRIVATE,Secondary,,
20,228,PHRANKSTAR HIGH SCHOOL,PRIVATE,Secondary,,
20,229,POTTERS INT'L COLLEGE,PRIVATE,Secondary,,
20,230,REDEEMERS INT’L HIGH SCHOOL,PRIVATE,Secondary,,
20,231,REV FR. AARON EKWU MEMORIAL SECONDARY SCHOOL,PRIVATE,Secondary,,
20,232,ROSARY COLLEGE,PRIVATE,Secondary,,
20,233,ROYAL SAINTS INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,234,SPECIAL SCIENCE SCHOOL,PRIVATE,Secondary,,
20,235,ST LAWRENCE SPLENDID COMP. SECONDARY SCHOOL,PRIVATE,Secondary,,
20,236,ST MARY'S COLLEGE,PRIVATE,Secondary,,
20,237,ST MARY'S SECONDARY SCHOOL,PRIVATE,Secondary,,
20,238,ST PATRIC'S COLLEGE,PRIVATE,Secondary,,
20,239,ST STEPHEN SECONDARY SCHOOL,PRIVATE,Secondary,,
20,240,ST. AUGUSTINE’S SPECIAL COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,241,ST. JOSEPH'S MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
20,242,ST. LUCY SECONDARY SCHOOL,PRIVATE,Secondary,,
20,243,ST. PAUL UNIVERSITY SECONDARY SCHOOL,PRIVATE,Secondary,,
20,244,ST. PETER'S COLLEGE,PRIVATE,Secondary,,
20,245,TANSI INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
20,246,UBAKA COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,247,UNION SECONDARY SCHOOL,PRIVATE,Secondary,,
20,248,UNIQUE COMPREHESIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
20,249,VINE CREST SECONDARY SCHOOL,PRIVATE,Secondary,,
6,250,AMIKWE CSS OMOR,PUBLIC,Secondary,,
6,251,CSS IFITE OGWARI,PUBLIC,Secondary,,
6,252,CSS IGBAKWU,PUBLIC,Secondary,,
6,253,CSS OMOR,PUBLIC,Secondary,,
6,254,CSS UMUEJE,PUBLIC,Secondary,,
6,255,CSS UMUMBO,PUBLIC,Secondary,,
6,256,OGBE HIGH SCHOOL ANAKU,PUBLIC,Secondary,,
6,257,RSS UMERUM,PUBLIC,Secondary,,
6,258,USS OMASI,PUBLIC,Secondary,,
6,259,BRAWN FIELD SECONDARY SCHOOL,PRIVATE,Secondary,,
6,260,FR. JOSEPH INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
6,261,JOHN ODENIGBO MEMORIAL SECONDARY SCHOOL,PRIVATE,Secondary,,
6,262,MARY KNOLL INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
6,263,MATER DEI SECONDARY SCHOOL,PRIVATE,Secondary,,
6,264,MATER-CHRISTI SECONDARY SCHOOL,PRIVATE,Secondary,,
6,265,MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
6,266,REGINA CAELI SECONDARY SCHOOL,PRIVATE,Secondary,,
6,267,SACRED HEART OF JESUS SECONDARY SCHOOL,PRIVATE,Secondary,,
6,268,ST. JOSEPH INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
6,269,ST. SIMON FAITH INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
12,270,COMM SEC. SCH. UMUNNACHI,PUBLIC,Secondary,,
12,271,COMM. HIGH SCH. NAWGU,PUBLIC,Secondary,,
12,272,COMM. SEC. SCH. UKPO,PUBLIC,Secondary,,
12,273,COMM. SEC. SCH. UKWULU,PUBLIC,Secondary,,
12,274,NNEAMAKA SEC. SCH. IFITEDUNU,PUBLIC,Secondary,,
12,275,ST. KIZITO GIRLS' SEC. SCH. UMUDIOKA,PUBLIC,Secondary,,
12,276,ST. MARY'S HIGH SCH. IFITEDUNU,PUBLIC,Secondary,,
12,277,WALTER EZE MEMO SEC. SCH. UKPO,PUBLIC,Secondary,,
12,278,ARCH ANGEL GABRIEL SECONDARY SCHOOL,PRIVATE,Secondary,,
12,279,EDWIN SPRING COLLEGE,PRIVATE,Secondary,,
12,280,MADONNA INT'L GIRLS SECONDARY SCHOOL,PRIVATE,Secondary,,
12,281,PETER MARIST COLLEGE,PRIVATE,Secondary,,
12,282,SHALOM ROYAL SECONDARY SCHOOL,PRIVATE,Secondary,,
12,283,ST MARY'S MODEL COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
12,284,ST. ANTHONY’S COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
12,285,ST. AUGUSTINE COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,286,"BOYS' SEC. SCHOOL, ORAIFITE",PUBLIC,Secondary,,
17,287,"CATH. GIRLS' SEC. SCHOOL, OZUBULU",PUBLIC,Secondary,,
17,288,"COMMUNITY (GIRLS') SEC. SCHOOL, ORAIFITE",PUBLIC,Secondary,,
17,289,"GOVT. TECHNICAL COLLEGE, ICHI",PUBLIC,Secondary,,
17,290,"COMMUNITY SEC. SCHOOL, IHEMBOSI",PUBLIC,Secondary,,
17,291,"COMMUNITY SEC. SCHOOL, OZUBULU",PUBLIC,Secondary,,
17,292,"UNION SEC. SCHOOL, ICHI",PUBLIC,Secondary,,
17,293,"ZIXTON SEC. SCHOOL, OZUBULU",PUBLIC,Secondary,,
17,294,ALL SAINTS SECONDARY SCHOOL,PRIVATE,Secondary,,
17,295,ARCHDEACON NWOSU MEMORIAL SECONDARY SCHOOL,PRIVATE,Secondary,,
17,296,CAROL STANDARD CONVENT,PRIVATE,Secondary,,
17,297,CITY HIGH SCHOOL,PRIVATE,Secondary,,
17,298,COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,299,DE PAUL SECONDARY SCHOOL AND DEAF UNIT,PRIVATE,Secondary,,
17,300,DIVINE GIFT MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
17,301,DIVINE GIFT SECONDARY SCHOOL,PRIVATE,Secondary,,
17,302,GODS GRACE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,303,MATER DEI SECONDARY SCHOOL,PRIVATE,Secondary,,
17,304,MOUNT OLIVES ACADEMY,PRIVATE,Secondary,,
17,305,NEW BETHEL COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,306,OBIEME MEMORIAL SECONDARY SCHOOL,PRIVATE,Secondary,,
17,307,OMEKANNAYA MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
17,308,RECDOT VOCATIONAL SECONDARY SCHOOL,PRIVATE,Secondary,,
17,309,SACRED HEART COLLEGE,PRIVATE,Secondary,,
17,310,SANTA MARIA SECONDARY SCHOOL,PRIVATE,Secondary,,
17,311,SEAT OF WISDOM COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,312,ST MICHAEL UNITY SECONDARY SCHOOL,PRIVATE,Secondary,,
17,313,ST.  J.L.G MONTESSORI METHOD SECONDARY SCHOOL,PRIVATE,Secondary,,
17,314,ST. JUDE’S COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,315,ST. MICHAELS’ BOYS SECONDARY SCHOOL,PRIVATE,Secondary,,
17,316,ST. PATRICKS INT’L SECONDARY  SCHOOL,PRIVATE,Secondary,,
17,317,STANDARD SECONDARY SCHOOL,PRIVATE,Secondary,,
17,318,VARSITY COMPREHENSIVE SECONDARY SCHOOL,PRIVATE,Secondary,,
17,319,VISION INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
17,320,WARNOR'S INT'L SECONDARY SCHOOL,PRIVATE,Secondary,,
17,321,WISDOM INTERNATIONAL SECONDARY SCHOOL,PRIVATE,Secondary,,
17,322,ZXITON SECONDARY SCHOOL,PRIVATE,Secondary,,
8,323,ABANNA GIRLS SEC. SCH. ABATETE,PUBLIC,Secondary,,
8,324,ARCHB. HEEREY TECH. COL.  OGIDI,PUBLIC,Secondary,,
8,325,AWADA SEC. SCH. AWADA,PUBLIC,Secondary,,
8,326,COMM. SEC. SCH. EZIOWELLE,PUBLIC,Secondary,,
8,327,COMM. SEC. SCH. IDEANI,PUBLIC,Secondary,,
8,328,COMM. SEC. SCH. OBOSI,PUBLIC,Secondary,,
8,329,COMM. SEC. SCH. ORAUKWU,PUBLIC,Secondary,,
8,330,COMM. SEC. SCH. UKE,PUBLIC,Secondary,,
8,331,COMM. SEC. SCH. UMUOJI,PUBLIC,Secondary,,
8,332,GIRLS' SEC. SCH. OGIDI (A.G.S.S. OGIDI),PUBLIC,Secondary,,
8,333,GOVT. TECHNICAL COLLEGE NKPOR,PUBLIC,Secondary,,
8,334,MATER AMABILIS SEC. SCH. UMUOJI,PUBLIC,Secondary,,
8,335,NOTRE DAME HIGH SCHOOL ABATETE,PUBLIC,Secondary,,
8,336,ORAUKWU GRAMMAR SCH. ORAUKWU,PUBLIC,Secondary,,
8,337,UNION SEC. SCH. OBOSI (G.S.S. OBOSI),PUBLIC,Secondary,,
8,338,URBAN SEC. SCH. NKPOR,PUBLIC,Secondary,,
8,339,ALL SAINTS INTERNATIONAL SECONDARY SCHOOL,PRIVATE,Secondary,,
8,340,AMBASSATOR GREAT TALENT INY'L SECONDARY SCHOOL,PRIVATE,Secondary,,
8,341,ASCENSION MODEL SECONDARY SCHOOL,PRIVATE,Secondary,,
8,342,ASSUMPTION HIGH SCHOOL,PRIVATE,Secondary,,
8,343,BEST GATE HERITAGE SECONDARY SCHOOL,PRIVATE,Secondary,,
8,344,BLISS FAMILY SECONDARY SCHOOL,PRIVATE,Secondary,,
8,345,BLUE SKY SECONDARY SCHOOL,PRIVATE,Secondary,,
8,346,BRIGHT FUTURE SECONDARY SCHOOL,PRIVATE,Secondary,,
8,347,BUSY BRAIN SECONDARY SCHOOL,PRIVATE,Secondary,,
